question_id,question_article_live,question_article__has_video_solution,question_title,question_hide,total_acs,total_submitted,is_new_question,difficulty,is_favor,frequency,progress
943,False,False,Sum of Subarray Minimums,False,42013,127301,False,2,False,1.2939744116104959,31.103359727060443
944,False,False,Smallest Range I,False,50954,76658,False,1,False,0.20638499672558983,4.9608916048306675
945,False,False,Snakes and Ladders,False,49775,126541,False,2,False,2.1415755326510126,51.47721127793531
946,True,False,Smallest Range II,False,26403,84329,False,2,False,1.2320239423234418,29.614251662630288
947,True,False,Online Election,False,31820,61576,False,2,False,0.7650084656306891,18.388565714482073
948,,,Sort an Array,False,154308,241273,False,2,False,1.9165694068399426,46.06872220033169
949,True,False,Cat and Mouse,False,12146,34622,False,3,False,0.5465437063680699,13.13731195392758
950,True,False,X of a Kind in a Deck of Cards,False,67830,201054,False,1,False,0.39539191164072385,9.504064957223747
951,True,False,Partition Array into Disjoint Intervals,False,28245,60203,False,2,False,0.6496722342694612,15.616220093576871
952,True,False,Word Subsets,False,44442,84271,False,2,False,0.46937947443508493,11.282509538718452
953,True,False,Reverse Only Letters,False,84747,142583,False,1,False,0.3026169256446992,7.274025678845838
954,True,False,Maximum Sum Circular Subarray,False,72155,208999,False,2,False,0.9631112282805395,23.150376639285362
955,True,False,Complete Binary Tree Inserter,False,24672,41371,False,2,False,0.48306748073296846,11.611529170025886
956,True,False,Number of Music Playlists,False,14915,30820,False,3,False,1.5055193580931754,36.18828143019001
957,True,False,Minimum Add to Make Parentheses Valid,False,107392,142659,False,2,False,0.8746315300521403,21.023583514284955
958,True,True,Sort Array By Parity II,False,131491,185992,False,1,False,0.44183275227903923,10.620366917633312
959,True,False,3Sum With Multiplicity,False,40666,99130,False,2,False,0.3247560447092981,7.806185339908532
960,True,False,Minimize Malware Spread,False,31288,74871,False,3,False,0.6371529112053704,15.31529218858294
961,False,False,Long Pressed Name,False,68279,186842,False,1,False,0.28302666479272665,6.803133113306245
962,True,False,Flip String to Monotone Increasing,False,28085,52383,False,2,False,0.08720118433574389,2.0960613909239925
963,True,False,Three Equal Parts,False,9626,27662,False,3,False,0,0.0
964,True,False,Minimize Malware Spread II,False,12824,30845,False,3,False,0.5684623920757161,13.664173041899783
965,False,False,Unique Email Addresses,False,263465,392082,False,1,False,0.24904942165005395,5.9864195782332965
966,True,False,Binary Subarrays With Sum,False,32980,72590,False,2,False,0.4705903115740917,11.31161452160489
967,False,False,Minimum Falling Path Sum,False,76573,119060,False,2,False,0.48235705782302807,11.59445268139678
968,True,False,Beautiful Array,False,16466,26748,False,2,False,0.8014045202593638,19.263420402182167
969,True,False,Number of Recent Calls,False,103813,143131,False,1,False,0.31045206097576267,7.462359412902416
971,False,False,Shortest Bridge,False,53949,106821,False,2,False,1.9615479977960024,47.14987595574594
972,False,False,Knight Dialer,False,52124,110761,False,2,False,2.020176803511531,48.559140944431775
973,True,False,Stamping The Sequence,False,22376,41954,False,3,False,0.245122458032985,5.892026860015047
974,True,False,Reorder Data in Log Files,False,215441,391362,False,1,False,3.2712821943995007,78.63205481358688
975,True,True,Range Sum of BST,False,391576,469130,False,1,False,2.0599855250463968,49.51602616183901
976,False,False,Minimum Area Rectangle,False,71521,136223,False,2,False,1.5164908456984119,36.452003898474324
977,True,False,Distinct Subsequences II,False,14958,36053,False,3,False,1.2692378056988731,30.508764080351984
978,True,False,Valid Mountain Array,False,168114,512261,False,1,False,0.6678254751633423,16.05257090288818
979,True,False,DI String Match,False,84357,113897,False,1,False,0.5668901265106809,13.626380376900407
980,True,False,Find the Shortest Superstring,False,20684,45025,False,3,False,0.036543089763254384,0.8783889822288828
981,False,False,Delete Columns to Make Sorted,False,54979,77776,False,1,False,0,0.0
982,True,False,Minimum Increment to Make Array Unique,False,38172,80878,False,2,False,1.8947664036419316,45.54464178149716
983,True,False,Validate Stack Sequences,False,106826,165655,False,2,False,1.1732472700566907,28.201432394591624
984,False,False,Most Stones Removed with Same Row or Column,False,74113,132678,False,2,False,1.0727069004724665,25.78473601001811
985,True,False,Bag of Tokens,False,34136,74045,False,2,False,0.66857591982944,16.07060939746385
986,True,False,Largest Time for Given Digits,False,62430,173031,False,2,False,0.29733066556761284,7.146959449936585
987,True,False,Reveal Cards In Increasing Order,False,47229,62310,False,2,False,1.5097038993928684,36.28886556243348
988,True,False,Flip Equivalent Binary Trees,False,78005,118296,False,2,False,0.8201710776560518,19.714513546150314
989,True,False,Largest Component Size by Common Factor,False,26739,73285,False,3,False,0.4994248488146178,12.004712450210118
990,True,False,Verifying an Alien Dictionary,False,246464,471236,False,1,False,3.80496608370821,91.46025438288572
991,True,False,Array of Doubled Pairs,False,25286,72429,False,2,False,0.06453852113757116,1.5513172603590977
992,False,False,Delete Columns to Make Sorted II,False,12936,37976,False,2,False,0,0.0
993,False,False,Tallest Billboard,False,10299,25795,False,3,False,1.2611970921489788,30.315488847271183
994,True,False,Prison Cells After N Days,False,124405,310606,False,2,False,1.1207597015798862,26.93978478480552
998,False,False,Check Completeness of a Binary Tree,False,83745,159350,False,2,False,1.2206353774174785,29.340503876069125
999,True,False,Regions Cut By Slashes,False,27941,41401,False,2,False,1.302259176803307,31.302501247738206
1000,True,False,Delete Columns to Make Sorted III,False,8553,15420,False,3,False,0.2363887780642304,5.682094741287057
1001,True,False,N-Repeated Element in Size 2N Array,False,151002,201701,False,1,False,0.07088883853910793,1.7039603147724989
1002,False,False,Maximum Width Ramp,False,26134,55912,False,2,False,0.16551443847757338,3.9784829389192082
1003,False,False,Minimum Area Rectangle II,False,17470,33156,False,2,False,1.051544777810124,25.276060484560226
1004,False,False,Least Operators to Express Number,False,6518,14374,False,3,False,0.6325225587435105,15.203992060085763
1005,True,False,Univalued Binary Tree,False,123902,182099,False,1,False,0.17302636980683092,4.159047794207246
1006,True,False,Vowel Spellchecker,False,32007,61677,False,2,False,0.6168494265092993,14.827255808150358
1007,True,False,Numbers With Same Consecutive Differences,False,44256,96862,False,2,False,0.13353139262452263,3.2097040732719413
1008,True,False,Binary Tree Cameras,False,47217,116496,False,3,False,0.4861682218233227,11.686061915564286
1009,True,False,Pancake Sorting,False,61148,88711,False,2,False,1.5360729500648114,36.92270040596005
1010,True,False,Powerful Integers,False,42518,98053,False,2,False,0.8321150869853162,20.001612591864134
1011,True,False,Flip Binary Tree To Match Preorder Traversal,False,30743,61557,False,2,False,0.507645970848611,12.20232417551858
1012,True,False,Equal Rational Numbers,False,4681,11122,False,3,False,0,0.0
1013,True,False,Fibonacci Number,False,388765,573024,False,1,False,2.2823959895146224,54.86212313357738
1014,False,False,K Closest Points to Origin,False,483034,743863,False,2,False,3.6458950512512316,87.63665207647966
1016,False,False,Subarray Sums Divisible by K,False,62368,121052,False,2,False,2.0080022038200607,48.2664991809324
1017,False,False,Odd Even Jump,False,43048,104244,False,3,False,0.2692733230417111,6.472543008824486
1018,True,False,Largest Perimeter Triangle,False,47404,79786,False,1,False,0.312052076376071,7.500819102768067
1019,True,True,Squares of a Sorted Array,False,503249,702306,False,1,False,2.0001539798844292,48.077850835108734
1020,True,False,Longest Turbulent Subarray,False,41331,88479,False,2,False,0.4068302960335043,9.779010258516255
1021,True,False,Distribute Coins in Binary Tree,False,60904,86857,False,2,False,0.9211225131204982,22.141090752036334
1022,True,False,Unique Paths III,False,73302,95035,False,3,False,0.8956016847795726,21.527644692131318
1023,False,False,Time Based Key-Value Store,False,112837,206897,False,2,False,3.448167339963304,82.88385628931846
1024,,,Triples with Bitwise AND Equal To Zero,False,10233,18054,False,3,False,0,0.0
1025,True,False,Minimum Cost For Tickets,False,104174,165511,False,2,False,1.866034069778486,44.854000523112106
1026,True,False,String Without AAA or BBB,False,23239,59599,False,2,False,0.4047995506792699,9.730197080527523
1027,True,False,Sum of Even Numbers After Queries,False,55731,92110,False,1,False,0.21787164610398105,5.2369970551927425
1028,True,False,Interval List Intersections,False,188393,273819,False,2,False,2.422247469288218,58.223743614422894
1029,True,True,Vertical Order Traversal of a Binary Tree,False,145224,369782,False,3,False,2.6359438775198387,63.360380164550904
1030,True,False,Smallest String Starting From Leaf,False,38727,81964,False,2,False,0.1578069910303688,3.7932184480785813
1031,True,False,Add to Array-Form of Integer,False,73884,164350,False,1,False,0.2759421852361773,6.632842948254133
1032,True,False,Satisfiability of Equality Equations,False,29952,63211,False,2,False,0.09581792289723351,2.3031825802978045
1033,True,False,Broken Calculator,False,43157,86694,False,2,False,0.5078801135362339,12.207952280815912
1034,False,False,Subarrays with K Different Integers,False,46658,90764,False,3,False,1.3915862022628396,33.44966164077731
1035,True,False,Cousins in Binary Tree,False,151204,288651,False,1,False,1.211525438680874,29.121527597192458
1036,True,False,Rotting Oranges,False,220493,442672,False,2,False,2.6289388290066897,63.19199928943081
1037,False,False,Minimum Number of K Consecutive Bit Flips,False,20695,41140,False,3,False,0.27146948447395824,6.525332305454287
1038,False,False,Number of Squareful Arrays,False,19645,40439,False,3,False,0.1988909397087169,4.780756395726499
1039,True,False,Find the Town Judge,False,174247,349433,False,1,False,0.6892914886447477,16.56855107469629
1040,,,Maximum Binary Tree II,False,21945,34071,False,2,False,0.1711948773291976,4.115024072518395
1041,,,Available Captures for Rook,False,42615,62913,False,1,False,0.17172699036255862,4.127814513305772
1042,,,Minimum Cost to Merge Stones,False,20789,50993,False,3,False,1.3254597844429794,31.860175989084123
1043,,,Grid Illumination,False,12082,33619,False,3,False,1.264037045068586,30.383753008041197
1044,,,Find Common Characters,False,110983,161408,False,1,False,1.4230632089069797,34.206276804105954
1045,,,Check If Word Is Valid After Substitutions,False,31890,56020,False,2,False,0.17666954336260812,4.246619029493435
1046,True,False,Max Consecutive Ones III,False,107148,174868,False,2,False,1.19607189721848,28.750069665065613
1047,,,Maximize Sum Of Array After K Negations,False,39656,75805,False,1,False,0.17647417648741714,4.241922981300139
1048,,,Clumsy Factorial,False,16574,30698,False,2,False,0.1348842676899421,3.2422232324206455
1049,True,False,Minimum Domino Rotations For Equal Row,False,122600,240706,False,2,False,0.24296115775193514,5.840075523484348
1050,True,False,Construct Binary Search Tree from Preorder Traversal,False,166350,210842,False,2,False,0.7737997626736974,18.59988277913392
1051,,,Shortest Way to Form String,False,44824,78134,False,2,False,0.3315183872649588,7.968732273772969
1052,,,Campus Bikes,False,49668,85626,False,2,False,1.156414860993314,27.796830518794387
1053,,,Minimize Rounding Error to Meet Target,False,5817,13217,False,2,False,0.9940394847485328,23.893801453580956
1054,True,False,Complement of Base 10 Integer,False,66417,108318,False,1,False,0,0.0
1055,True,False,Pairs of Songs With Total Durations Divisible by 60,False,106175,207903,False,2,False,3.1246886098084996,75.10837385490524
1056,,,Capacity To Ship Packages Within D Days,False,77122,127770,False,2,False,1.8331032002218512,44.06243874820026
1057,,,Numbers With Repeated Digits,False,7365,19402,False,3,False,0.6439331977785325,15.478270444138353
1058,,,Lexicographically Smallest Equivalent String,False,5735,8576,False,2,False,0,0.0
1059,True,False,Missing Element in Sorted Array,False,65670,119183,False,2,True,1.2780423732845074,30.720400130029628
1060,True,False,Longest Repeating Substring,False,18979,32373,False,2,False,0.14310084364067333,3.439725683185673
1061,,,Number of Valid Subarrays,False,4890,6782,False,3,False,0.4054651081081644,9.746195134232586
1062,,,Partition Array Into Three Parts With Equal Sum,False,48577,102894,False,1,False,0.9926932697843723,23.861442383784418
1063,,,Best Sightseeing Pair,False,23267,43872,False,2,False,0.27811743875098854,6.6851296797085205
1064,True,False,Smallest Integer Divisible by K,False,27938,66469,False,2,False,0.19290366612449156,4.636839852707143
1065,,,Binary String With Substrings Representing 1 To N,False,23251,39711,False,2,False,0.1610615573671053,3.871448702571101
1066,,,Fixed Point,False,24488,38088,False,1,False,0.10033471483971139,2.4117530460957526
1067,,,Campus Bikes II,False,30044,55319,False,2,False,0.27714773876682147,6.661820928651122
1068,,,Digit Count in Range,False,2265,5414,False,3,False,0,0.0
1069,,,Confusing Number,False,19393,41480,False,1,False,0,0.0
1070,,,Convert to Base -2,False,14839,24995,False,2,False,0.8389208480491557,20.165203179657563
1071,,,Binary Prefix Divisible By 5,False,32518,68373,False,1,False,0.11903069645453873,2.861149754715927
1072,,,Next Greater Node In Linked List,False,73948,126748,False,2,False,0.39949494112166056,9.602689783782314
1073,,,Number of Enclaves,False,28020,47018,False,2,False,0.23101271596355327,5.552869934419152
1074,True,False,High Five,False,59846,77915,False,1,False,2.558870058258759,61.50775100549964
1075,,,Index Pairs of a String,False,11544,18898,False,1,False,0,0.0
1076,,,Brace Expansion,False,28993,45638,False,2,False,0.7337661087783554,17.637590845751948
1077,,,Confusing Number II,False,22684,49451,False,3,False,0.920057214669632,22.115484093483687
1078,,,Remove Outermost Parentheses,False,138298,174425,False,1,False,0.7361963773747447,17.69600739379852
1079,True,False,Sum of Root To Leaf Binary Numbers,False,97199,135356,False,1,False,0.19647290927773817,4.722634017377374
1080,,,Camelcase Matching,False,24035,41551,False,2,False,0.1625189294977749,3.906479665494079
1081,,,Video Stitching,False,33881,69223,False,2,False,0.7316762687512972,17.587357204692005
1082,,,Sum of Digits in the Minimum Number,False,17184,22760,False,1,False,0,0.0
1083,True,True,Two Sum Less Than K,False,63792,105007,False,1,False,0.47336121494058153,11.378218933101397
1084,,,Find K-Length Substrings With No Repeated Characters,False,19197,26218,False,2,False,0,0.0
1085,,,The Earliest Moment When Everyone Become Friends,False,10160,14980,False,2,False,0.18571714579509285,4.464096925964937
1086,,,Divisor Game,False,109851,166124,False,1,False,1.9782936415959977,47.552392248416844
1087,,,Longest Arithmetic Subsequence,False,64149,130171,False,2,False,1.4737656036350013,35.42501405895344
1088,,,Number of Days in a Month,False,5303,9257,False,1,False,0,0.0
1089,,,Remove Vowels from a String,False,69072,76265,False,1,False,0.16660773080874333,4.004762488466786
1090,True,False,Armstrong Number,False,19592,25195,False,1,False,0,0.0
1091,True,False,Maximum Average Subtree,False,33104,51526,False,2,False,1.289561887536295,30.997295555811977
1092,True,False,Maximum Difference Between Node and Ancestor,False,85061,121429,False,2,False,0.6037778680284112,14.513053779133148
1093,,,Recover a Tree From Preorder Traversal,False,26989,37864,False,3,False,0.40814967347883335,9.810724232865072
1094,,,Matrix Cells in Distance Order,False,33912,49481,False,1,False,0.17833676615626598,4.286694188500447
1095,True,False,Two City Scheduling,False,115313,197107,False,2,False,2.104271361418915,50.58052812350747
1096,,,Maximum Sum of Two Non-Overlapping Subarrays,False,37554,63664,False,2,False,1.9392105471274803,46.61294898308363
1097,True,False,Stream of Characters,False,48002,98584,False,3,False,0.4130123137435473,9.927607880655637
1098,True,False,Largest Unique Number,False,25678,38167,False,1,False,0,0.0
1099,,,Path With Maximum Minimum Value,False,33068,64473,False,2,False,0.46711367362572637,11.22804631517168
1100,True,False,Connecting Cities With Minimum Cost,False,30085,50178,False,2,False,1.2150226405125208,29.205590099226374
1101,True,False,Parallel Courses,False,20216,33273,False,2,False,0.21075035639886464,5.065822081845958
1102,,,Check If a Number Is Majority Element in a Sorted Array,False,22815,40019,False,1,False,0.1231060581452981,2.959109528532324
1103,,,Moving Stones Until Consecutive,False,17077,39113,False,1,False,0,0.0
1104,,,Coloring A Border,False,14256,31002,False,2,False,0.10058723690516862,2.4178229378729483
1105,,,Uncrossed Lines,False,54716,97093,False,2,False,0.3635937067449341,8.739729127493108
1106,,,Escape a Large Maze,False,12592,36805,False,3,False,1.020073649097903,24.51958660952082
1107,True,True,Minimum Swaps to Group All 1's Together,False,17155,29060,False,2,False,1.45580590481764,34.99331543501326
1108,,,Analyze User Website Visit Pattern,False,34827,80721,False,2,False,3.0710222166939394,73.81839074911994
1111,,,Minimum Score Triangulation of Polygon,False,16015,31591,False,2,False,0.1571168408262967,3.7766292559969226
1112,,,Find Words That Can Be Formed by Characters,False,83425,122824,False,1,False,0.6057495391288796,14.560446984865086
1113,,,Moving Stones Until Consecutive II,False,6687,12226,False,2,False,0,0.0
1114,,,Binary Search Tree to Greater Sum Tree,False,85779,103370,False,2,False,0.507528982174385,12.199512110004926
1115,,,Valid Boomerang,False,25127,67120,False,1,False,0,0.0
1116,True,False,Maximum Level Sum of a Binary Tree,False,72752,106718,False,2,False,0.5715705697172782,13.738884540375851
1117,,,As Far from Land as Possible,False,36147,78806,False,2,False,0.3458237014843576,8.312590181767309
1118,,,Divide Array Into Increasing Sequences,False,3366,5730,False,3,False,0,0.0
1119,True,False,Robot Bounded In Circle,False,89310,162536,False,2,False,4.1263586476604335,99.18559148423277
1120,,,Flower Planting With No Adjacent,False,42539,86860,False,2,False,0.25649914501509297,6.165489136031974
1121,,,Partition Array for Maximum Sum,False,33249,48878,False,2,False,1.8322065608169984,44.04088615975309
1122,True,False,Longest Duplicate Substring,False,34672,111385,False,3,False,0.8593825996022755,20.65704383237211
1123,True,False,Single-Row Keyboard,False,48671,56981,False,1,False,0.04668292188270772,1.1221208853898037
1124,,,String Transforms Into Another String,False,37745,105630,False,3,False,1.6775671017024,40.323805913279706
1125,True,False,Design File System,False,12215,20767,False,2,False,1.461229805393645,35.123690138891156
1126,True,True,Minimum Cost to Connect Sticks,False,51445,78808,False,2,False,1.290636720031482,31.023131384901152
1127,True,False,Last Stone Weight,False,174224,278995,False,1,False,0.73150357559037,17.58320616626456
1128,True,False,Remove All Adjacent Duplicates In String,False,153928,214895,False,1,False,1.9612627810653946,47.14302017985681
1129,True,False,Longest String Chain,False,121002,215562,False,2,False,1.6283447892159248,39.140645505989156
1130,,,Last Stone Weight II,False,34293,72872,False,2,False,0.836181310834571,20.099352718700736
1131,True,False,Count Substrings with Only One Distinct Letter,False,16101,20627,False,1,False,0.8012869399445245,19.260594115358828
1132,,,Before and After Puzzle,False,8355,18743,False,2,False,0,0.0
1133,,,Last Substring in Lexicographical Order,False,25458,70398,False,3,False,1.6394902575005021,39.40854996087732
1134,True,False,Shortest Distance to Target Color,False,10089,18816,False,2,False,0,0.0
1137,,,Height Checker,False,132013,181105,False,1,False,0.4244960404188552,10.203643077785067
1138,,,Grumpy Bookstore Owner,False,41564,74073,False,2,False,1.1347738110202603,27.276642981743
1139,,,Previous Permutation With One Swap,False,22319,43242,False,2,False,0.5731700831192904,13.777332163670907
1140,,,Distant Barcodes,False,23443,52695,False,2,False,0.620387826277517,14.912308588067425
1141,True,False,How Many Apples Can You Put into the Basket,False,14350,20988,False,1,False,0.37558336673783865,9.027925481623726
1142,True,False,Minimum Knight Moves,False,72535,189760,False,2,False,2.348275893731264,56.44568331934966
1143,True,True,Find Smallest Common Element in All Rows,False,20986,27534,False,2,False,0.48104285822259996,11.562863167293175
1144,,,Optimize Water Distribution in a Village,False,12697,20694,False,3,False,0.4309512520915051,10.358807483639785
1145,True,False,Number of Submatrices That Sum to Target,False,39058,59970,False,3,False,0.825675396374038,19.846821266922653
1146,,,Greatest Common Divisor of Strings,False,50254,96850,False,1,False,1.5089478956671032,36.27069344432474
1147,,,Flip Columns For Maximum Number of Equal Rows,False,13709,22129,False,2,False,0.33520721431462625,8.057400885506889
1148,,,Adding Two Negabinary Numbers,False,9183,26434,False,2,False,1.0169342576538425,24.444124822539163
1149,True,False,Intersection of Three Sorted Arrays,False,47169,59281,False,1,False,0.3458237014843576,8.312590181767309
1150,True,False,Two Sum BSTs,False,22996,33977,False,2,False,0,0.0
1151,,,Stepping Numbers,False,6460,14686,False,2,False,1.2114916367399633,29.120715097410248
1152,,,Maximum Number of Ones,False,1790,3073,False,3,False,0,0.0
1156,,,Occurrences After Bigram,False,41222,63596,False,1,False,0,0.0
1157,,,Insufficient Nodes in Root to Leaf Paths,False,19183,38105,False,2,False,0,0.0
1159,,,Smallest Subsequence of Distinct Characters,False,24287,45231,False,2,False,0.7830421846764933,18.82204356819038
1160,,,Letter Tile Possibilities,False,50610,66473,False,2,False,0.3794137261371684,9.119996117033741
1164,True,True,Missing Number In Arithmetic Progression,False,16011,31299,False,1,False,0.8967461358011848,21.555153946947957
1165,True,False,Meeting Scheduler,False,34795,63644,False,2,False,2.179140901902924,52.3801728687042
1166,,,Toss Strange Coins,False,6102,12101,False,2,False,0,0.0
1167,,,Minimum Time to Build Blocks,False,2918,7475,False,3,False,0,0.0
1168,True,False,Duplicate Zeros,False,163683,317654,False,1,False,0.4232201437107545,10.172974253169565
1169,,,Largest Values From Labels,False,21284,35299,False,2,False,0.07740806841223596,1.8606635309009616
1170,,,Shortest Common Supersequence ,False,25362,47185,False,3,False,0.597499105837724,14.362130702675593
1171,True,False,Shortest Path in Binary Matrix,False,91324,225468,False,2,False,2.338230276015265,56.20421605485224
1175,,,Array Transformation,False,8617,17282,False,1,False,0.44404857414732085,10.673628793634764
1176,True,False,Design A Leaderboard,False,23134,34600,False,2,False,2.209666417459585,53.11391696958724
1177,True,False,Tree Diameter,False,19358,31425,False,2,False,0.2534489008095387,6.092170187890908
1178,True,False,Valid Palindrome III,False,16180,32095,False,3,False,0.5705448584676129,13.714229442339775
1183,,,Statistics from a Large Sample,False,11042,23059,False,2,False,0.3161972427598021,7.600456777211133
1184,True,False,Car Pooling,False,74515,124913,False,2,False,0.43915485307180696,10.555998054070013
1185,,,Find in Mountain Array,False,28075,77759,False,3,False,0.7717095030630475,18.549639052511786
1188,,,Brace Expansion II,False,14125,22345,False,3,False,0.9064059726416132,21.787348167681124
1189,,,Encode Number,False,4917,7202,False,2,False,1.4076692207046242,33.836250358145506
1190,,,Smallest Common Region,False,9031,14706,False,2,False,0.535302370192545,12.867103115373347
1191,,,Synonymous Sentences,False,8339,13860,False,2,False,0,0.0
1192,,,Divide Chocolate,False,24731,45913,False,3,False,0.263911853117869,6.343668955202726
1194,,,Path In Zigzag Labelled Binary Tree,False,25456,34572,False,2,False,0.25575708502259686,6.147652184482879
1195,False,False,Distribute Candies to People,False,59346,93618,False,1,False,0.1986706947954841,4.775462352271799
1196,,,Filling Bookcase Shelves,False,24990,43371,False,2,False,0.5872316489311629,14.115331072960046
1197,,,Parsing A Boolean Expression,False,14197,23839,False,3,False,1.0003738490846965,24.04606104296862
1199,,,Hexspeak,False,6713,12010,False,1,False,0.8718389693033213,20.956458522669326
1200,True,True,Remove Interval,False,13527,22978,False,2,False,0.6037778680284112,14.513053779133148
1201,,,Delete Tree Nodes,False,7090,11529,False,2,False,0,0.0
1202,,,Palindrome Removal,False,7410,16149,False,3,False,0,0.0
1205,,,Defanging an IP Address,False,329337,372350,False,1,False,1.304091769413165,31.34655141338764
1206,,,Corporate Flight Bookings,False,26491,48614,False,2,False,0.45778473187961194,11.003805844573
1207,,,Delete Nodes And Return Forest,False,105346,154681,False,2,False,1.2877734750947885,30.954307352174087
1208,,,Maximum Nesting Depth of Two Valid Parentheses Strings,False,15028,20632,False,2,False,1.0545453635082214,25.348185787442873
1210,,,Mean of Array After Removing Some Elements,False,20005,31012,False,1,False,0.031399753867979864,0.7547582325692207
1211,True,False,Iterator for Combination,False,40655,57245,False,2,False,0.2996192733435058,7.201970886244008
1212,True,False,Sequential Digits,False,38831,67590,False,2,False,0.1989185047760601,4.78141897931222
1213,,,Handshakes That Don't Cross,False,3828,7030,False,3,False,0,0.0
1217,,,Relative Sort Array,False,97410,143277,False,1,False,0.6514744841593773,15.659540908997283
1218,,,Lowest Common Ancestor of Deepest Leaves,False,52454,76701,False,2,False,0.343398986882994,8.254307135514638
1219,,,Longest Well-Performing Interval,False,16536,49551,False,2,False,0.5733459807473247,13.781560228113909
1220,,,Smallest Sufficient Team,False,12503,26482,False,3,False,0.15355773584309076,3.69107878327834
1221,,,Element Appearing More Than 25% In Sorted Array,False,46707,77783,False,1,False,0.19714257713870645,4.738730873845675
1222,True,False,Remove Covered Intervals,False,47959,83247,False,2,False,0.057076831135436705,1.371960059609398
1223,,,Graph Connectivity With Threshold,False,6684,16300,False,3,False,0.37001835911241676,8.894158977043546
1224,,,Minimum Falling Path Sum II,False,18194,28943,False,3,False,0.4412823036495189,10.607135742749469
1227,,,Number of Equivalent Domino Pairs,False,36346,78942,False,1,False,0.22274427001523373,5.354120680641983
1228,,,Minimum Cost Tree From Leaf Values,False,54570,80934,False,2,False,1.6883255180827141,40.58240677259185
1229,,,Shortest Path with Alternating Colors,False,23918,58953,False,2,False,0.7615310386297786,18.30497854153381
1230,,,Maximum of Absolute Value Expression,False,12845,24989,False,2,False,0.2629424662760252,6.3203677311707755
1231,,,Replace Elements with Greatest Element on Right Side,False,137332,184295,False,1,False,0.20661930751914953,4.966523750902977
1232,,,Sum of Mutated Array Closest to Target,False,18513,43300,False,2,False,0.5130120143609261,12.331308164828593
1233,,,Number of Ships in a Rectangle,False,10177,15405,False,3,False,0.5991182309116689,14.401049733195936
1234,,,Number of Paths with Max Score,False,7273,19093,False,3,False,0.4396392879207579,10.56764245077218
1236,True,False,N-th Tribonacci Number,False,79635,143186,False,1,False,0.3918259922609655,9.418350686345486
1238,,,Alphabet Board Path,False,29739,57661,False,2,False,0.7012696869472976,16.85647192331847
1239,,,Largest 1-Bordered Square,False,14007,28775,False,2,False,0.8167611365271219,19.6325485361551
1240,,,Stone Game II,False,28948,44796,False,2,False,0.5289608358102031,12.714671179049342
1241,,,Decompress Run-Length Encoded List,False,140518,164416,False,1,False,0.8733685833740825,20.993225970510316
1242,,,Matrix Block Sum,False,39069,52885,False,2,False,1.6195980688466989,38.930399934179555
1243,,,Sum of Nodes with Even-Valued Grandparent,False,70984,84050,False,2,False,0.3213088611088357,7.723325129839186
1244,,,Distinct Echo Substrings,False,9053,18295,False,3,False,1.0065376097219332,24.194219818483244
1247,,,Decrease Elements To Make Array Zigzag,False,11716,25255,False,2,False,1.269760544863939,30.521329200765944
1248,,,Binary Tree Coloring Game,False,27619,53969,False,2,False,0.19037120321839515,4.575966852393545
1249,,,Snapshot Array,False,58204,157571,False,2,False,1.7649555204954563,42.4243678728601
1250,True,False,Longest Common Subsequence,False,211831,360318,False,2,True,1.5735723051523103,37.8240752093208
1251,,,Longest Chunked Palindrome Decomposition,False,12904,21641,False,3,False,0.352440639799944,8.471642023036182
1252,,,Break a Palindrome,False,34851,71370,False,2,False,1.87465143017384,45.06113665955303
1253,True,True,Sort the Matrix Diagonally,False,61543,75577,False,2,False,1.0982790664057793,26.39941607547162
1254,True,False,Deepest Leaves Sum,False,116241,136071,False,2,False,0.5909060970216966,14.203654056577658
1255,,,Reverse Subarray To Maximize Array Value,False,3105,8370,False,3,False,0,0.0
1256,,,Rank Transform of an Array,False,34567,60390,False,1,False,0.3735870343344061,8.979939490307661
1257,True,False,Rank Transform of a Matrix,False,3830,11923,False,3,False,0.7898234807953135,18.985046090270295
1260,,,Day of the Year,False,24537,49520,False,1,False,0.08085209662909494,1.9434478947785963
1261,,,Swap For Longest Repeated Character Substring,False,17435,37044,False,2,False,0.5686930060865394,13.669716328128919
1262,,,Online Majority Element In Subarray,False,10313,25120,False,3,False,0.26706278524904525,6.419408146543883
1263,,,Number of Dice Rolls With Target Sum,False,74097,155351,False,2,False,0.7905941133140053,19.00356984176891
1267,,,Remove Zero Sum Consecutive Nodes from Linked List,False,26274,63190,False,2,False,0.9467105081323941,22.756151302235832
1270,,,Dinner Plate Stacks,False,11336,30544,False,3,False,0,0.0
1271,,,Web Crawler,False,16692,25673,False,2,False,1.481349145698718,35.60730022682248
1272,,,Invalid Transactions,False,28251,92326,False,2,False,2.0299566918277256,48.79422085146833
1273,,,Compare Strings by Frequency of the Smallest Character,False,57708,95337,False,2,False,0.43425121482664153,10.438128934756499
1274,,,Number of Days Between Two Dates,False,20389,43831,False,1,False,0.7311368851026881,17.57439199958203
1275,,,Validate Binary Tree Nodes,False,23105,53909,False,2,False,0.9458585822927181,22.735673497099608
1276,,,Closest Divisors,False,12824,22047,False,2,False,0,0.0
1277,,,Largest Multiple of Three,False,10778,31353,False,3,False,0.462623521948113,11.120116203413094
1279,,,Prime Arrangements,False,16280,31431,False,1,False,0,0.0
